PC1,PC2
0.6862709321276356,-0.7087838906330062
-0.339977624668519,0.01013670520647958
-1.8253107417237837,-0.831064984240346
-0.6919496498288631,0.05165267378537877
-2.7130151025377436,-2.0936986213461184
-1.7493445260531941,-0.24389472381974278
-0.24035056277080957,0.8261821102372123
1.2732066682586172,0.834357808728824
-0.4768051267673517,-0.14182926848894287
-0.25436758990544817,0.6145190333751555
2.6145965733797407,0.5839285595597392
0.6950918298054778,0.09031351305470747
1.0325013761934505,-0.9726789823520214
0.7338510102620679,0.013833365094779998
0.4756279437338598,1.4866787174827318
1.0141469027343397,-1.021295363116561
0.7908492072577413,0.45514815697854977
0.3486288213848545,0.7379572239930156
0.002935289899716516,-1.8065106945443299
-0.8755740569143056,1.21740965728149
0.29490215238526823,-0.6658794516787447
0.5073246483670829,-1.509588350949912
-1.704797785269783,-0.39282469907341594
-1.6226644206808696,-1.3144301017179942
0.26856055699406295,0.04846694274223236
-0.5727777851735878,0.7778897190540728
-1.1483733034116654,1.8453892420032536
-1.41098328672552,0.6593781086882555
-2.2776874959252456,-1.475119994598749
-1.1338307725393126,0.5245181976653662
0.21604057759664494,-0.32334561640627213
1.2094577115058105,-0.870027780923563
0.18315154510873444,-0.30461251666691314
-0.724355994374231,-0.5509384576298785
0.12932887570296145,1.357524654521901
-1.0842991827242778,-1.0224669665766157
0.03548197177834568,-0.9333101949603728
1.0471872894462282,-0.8422160177677516
2.0329120922171464,1.1802689486586855
-0.4555971312530556,1.730544412389752
2.355302306672108,1.4162226463392338
-0.9536750437843282,1.3374274185420623
-1.0606765835791558,-0.8192497289879994
0.5961315414359282,0.9969349654831047
-1.3646388632916227,0.10268158673813799
-0.15166649058685003,-1.8336582885118227
0.3664969182769993,-0.40565525342274694
1.69451237291034,-0.05901482879845986
-0.43075610078698245,-1.3568729825717312
1.1508748368990889,0.47197312640640754
1.570699629143179,-0.1144349143798004
0.6137590917202419,0.36025559277775127
-0.8144582309228201,0.06843254024154535
0.5284029065030047,-0.6577852301721894
1.0286493279135127,-0.1569808078234472
-1.1749806620638772,2.0529882387162797
0.6460011839277416,1.1558279687938293
-0.8557980776219228,0.6501285428611373
-2.634115325932315,0.4847765761256729
0.2514269300797882,-0.16143118441046733
1.6836386803311538,-0.9724321112610433
0.09507107695015672,1.3304303763275562
-1.3896323063727058,0.2539980659805925
-1.960587248683954,-0.031425587418157215
-0.7307129957964457,-0.30846603358879876
-0.4911461725567431,0.4075232308659687
1.2407234232237414,0.14274579606048768
1.2277066019513412,0.6972515504741182
-0.4987598042146794,-1.406670763213135
0.3843348186365014,-1.8087011101409731
-0.5142714075697676,-0.2865458051104075
0.02248898809285737,-0.4378187521476644
-1.5698973851755935,1.174820888928776
2.743074295902811,-1.2567395531961039
-0.7264571743921495,1.4018702620948171
1.5299163219439265,1.0138531483237545
-0.11837573733921346,-1.0648281204601042
-0.36421882932719085,0.17651798179476855
-0.2308718201744223,1.442568286085057
1.6180860046889427,0.45530057947120234
-0.2366825473010308,0.2789480006961766
1.1168807468940423,0.3019478576057649
1.3126836755742115,-0.16677636352903127
-1.9648072175343707,-0.2221637084804371
-0.1925158669974637,0.23172165860255126
-1.4499913791185859,-0.5047291455266387
1.49951432886519,0.15107003914516937
-0.1820565043923941,0.5418558844178544
0.2710868966581077,-0.3182952374496343
-0.4580367141256642,0.8326422197611575
-0.41287930899815584,-0.30070301802607563
-1.4669909985181366,0.47199114205942366
0.5843404153078107,0.6459793705795338
-0.18843322534733378,0.9333983109604863
0.9750756503687312,0.5752177139172913
-0.17533184600162705,-0.14009227850236272
1.2931869881664901,-0.05028877044838291
0.08572426229993664,1.0861929587220756
1.3346144272639777,0.2807281819724599
0.12321585195611222,0.7569153933772076
-2.0906637605042455,-0.2188178906121195
1.4169377572024229,-0.1407742216554791
1.8509474538807702,1.1092786721134094
0.6311996067268941,-0.6882138486017085
-2.2787668273741173,-1.6732983209398136
-1.0758003800030993,-0.2987274302133982
-1.6392353983389547,0.8167594975171815
-1.440650271980549,-0.5267797682566618
-1.15837221229629,-1.161728127502405
1.0475339532763783,-1.2232245830735424
-1.9070652694230827,1.3291495276227479
1.2357834022489107,-0.30758002198673334
0.27084018545330296,0.2853732973328161
2.032773787302363,0.8538996826636714
0.5837781122002237,0.29358842807201535
-0.34404144411799154,1.6853442972715096
-1.1594947560688387,-2.002999104268208
1.483942169083974,0.18618205275487062
1.0678864240450863,0.22755080348213835
-0.926524099356324,0.027689604715566328
0.681077833277191,-0.8303862095792708
1.8145881523525023,-0.8137490957507149
0.5695395820129436,0.5402720988731465
-0.9968025526847664,1.2501639798189292
0.6141139820622191,0.01419545604529507
-0.49648105486331867,0.3857618113893266
0.9377364964159542,-1.1041887117482596
2.670265661874695,1.3702921277988505
0.456564604842278,0.9851922882555145
0.45787907862262306,-2.0570818732016076
0.5135143032768332,-0.5612969082634507
1.0878449934825483,-0.7829366085585211
0.18903053241859494,0.37140476331027245
1.8546022257533894,-0.03464135564975775
0.6587474800620923,-1.5834475059726072
-0.5301663010649457,0.2581814203643876
-0.47620328166866005,0.4840516179678264
0.6649699855089473,0.5489786966822118
0.7601967059202654,1.218158643067517
0.6303490058057816,0.5913265721543833
0.7561272047605351,-1.5048933619697955
-0.6944702234244767,0.1339376758233946
1.212631095679639,-1.131683590276979
-1.9287265293914733,1.2165242593915764
-0.9117734743520002,1.3317061069368354
-0.5513227864326277,-1.104788063094852
-0.021154858333389277,0.9449462703848356
0.35364198823150844,0.8334497678841425
-0.931738424169707,0.531130535174846
0.8045515524005036,-0.01903821933723819
-0.7125222678938428,-0.9701796046051938
2.125301957851794,0.33502216245961497
2.7669733116173774,0.7168702000660976
-0.607851917055613,0.92269156355238
0.6034249656785514,-0.8578030017340507
-0.811798375569259,0.8037551195169695
-1.8034225521606861,0.8062193791480009
0.6195580454467087,0.31471222016514133
0.1952914347483914,-0.8877526474961902
0.5898728200900075,-1.2209156610428884
0.31302107649879507,-1.2980930567977809
0.7769608514409895,1.2658216373143611
0.20756007874444374,-1.29214702471475
-0.8301355463911584,1.004244663072789
0.28850854715607355,-1.8677673221378148
0.33547845589391845,-1.345801381115889
0.8982846905112043,0.6035715389920434
-1.8959464836632418,-1.0801548154343434
-0.2390977495679372,0.4696448132188253
-2.5951832718436836,1.816078057376491
-0.157182095308118,0.2489401245422735
-2.6308153304713513,-0.5275476725081568
0.2518002768690277,-0.7202694530017705
1.1880659818519674,-2.515491113003555
1.073712878619305,0.4527638409486252
-1.918405506894553,-1.450526819945632
0.44503533548258883,0.6603861065572435
0.5954999172537854,1.0795295928748465
0.9965278967686737,0.05213331063897892
0.36172650392822264,-0.7198489668111863
-0.8560064915039358,-0.010923269292230078
-1.23186576981607,0.6360037811572938
0.8526353229808219,-0.08930315683336222
-0.5169745380631465,0.7142425883999678
0.7527746263018757,0.13453222566884443
-0.27568993575321854,-0.5727897960182277
-0.3390362474343988,1.0210937318086006
1.0960329748067863,-0.5161463271517449
-2.088636471573992,-0.3857709188065249
-2.2412582309891653,-1.1444392578664457
0.9438779225731748,0.7972842622517406
0.15914002056934495,-0.031533596594885166
-0.6287132452588953,1.8068180337758608
-0.7430694416655614,0.9850063069921152
0.8844980367186539,-0.015920836500722495
-1.1849581905068558,0.5822224115012953
0.2769136864914929,0.35778146658098026
1.4413216189507556,-1.4569513865709658
-0.17520352926696464,0.9048522212661657
-0.24614703142743896,0.13199671783311148
0.4368604583107846,-0.8162542219606248
-0.8304210994387862,0.10603460835386924
0.5207562867812092,-0.23262236125884395
0.5941921379852193,0.39294644752465036
1.5272997194846767,-0.3513734045547653
-1.4622962824803354,0.08800899138746829
1.0551866005343478,-0.055773952807658435
-0.6119290312368105,0.9014973758713039
-0.6996520732095097,-1.656491727368892
-0.6110260675230806,2.335030920122514
1.3241991112611071,0.18924875722769527
0.18408688294386327,1.2614927137225558
0.6649291595479614,-0.4869500250383623
2.306003860764639,0.5029303430934405
-0.16427244151322531,0.2945896480340053
1.212288211235475,0.5682371491406831
0.5494336129378801,-1.0622011051846552
-0.9759462757809778,0.22213359390083517
0.30592012809755914,1.814893219261368
1.3279122958129346,-0.8112490623522622
-1.0559607504938455,0.7885796555958009
-0.7359572912805743,0.3519452467675127
-2.705839779033077,1.3012766149043609
-1.8350785830777308,0.6325560689164391
-0.0031063808905448065,-0.8993814545105483
1.55801086133121,-0.2403658710019646
1.7250979313475376,0.679941514348211
-0.4345562741311876,-1.3634256918124246
-1.845079647983534,-2.150004016416734
-1.4253421331199936,1.8232319877350591
-0.8015919531031165,-0.6066164212502743
1.2899712547384068,-0.5305851303587554
0.7393794840267655,0.7822890282250464
1.247771558307581,-0.7064362097607351
0.9923303264884217,0.5415982334868236
-1.8347200353310966,-0.1374451105452064
0.6416625520870024,0.22346966469124618
-0.8745359138191782,-0.2929849869905176
1.7513842314375294,1.2130918322199848
2.054844061656376,-1.0097010696203275
-2.745621711792788,0.6572253627555681
-2.0930982160942833,-2.2432188584543877
0.4532173909876326,-1.940383184748782
-1.8030465871681929,-0.9923479831246026
2.0106838834014993,-2.0203037867132605
-1.3741430323882808,0.8859699409314102
1.2351094572583534,-0.3647076126305416
1.7135808722738464,0.38402668949136975
-0.696151213671,-0.0128904471654976
0.6703804459527278,-0.4414176000988285
0.9949067231530968,0.1945326691913076
-1.3550768320199875,-0.2692717405981063
-0.6864499293496993,2.130784679112944
-1.6888195163366282,1.1639025444662492
-0.38073822550577896,0.1972947452949322
-0.5913629975337412,0.5815230749963338
-0.021544231511679893,0.46270766777618094
2.594781486636671,-0.7691271788091802
-0.6622561267701895,0.5002660632401976
1.5758617606200753,0.6891943934063457
-0.781572750463272,-1.5707967969281602
-0.5289040767697304,-1.075287871384989
0.6966590693843477,-1.7618894602506472
0.8663916518332913,-0.3816099376437579
-0.3731547525622603,0.025807650997693887
-0.920315859979607,1.3963616386380728
0.7749414433956472,0.08769900277143232
2.0057157894694924,-0.6213461609922379
0.6858069402230976,-0.16420282845227396
-2.548625411708787,-0.9860119403303786
1.2702746377440848,-1.1013069751318114
-0.742115225572353,1.3277618250529697
