10th_percentage,12th_percentage,college_percentage,english_1,english_2,english_3,english_4,quantitative_ability_1,quantitative_ability_2,quantitative_ability_3,quantitative_ability_4,domain_skills_2,domain_test_3,domain_test_4,analytical_skills_1,analytical_skills_2,analytical_skills_3,specialization_in_study_C,specialization_in_study_D,specialization_in_study_E,specialization_in_study_G,specialization_in_study_I,specialization_in_study_J,specialization_in_study_L,performance
0.19090353339266092,-0.27807709991162644,1.7495879937093677,-0.30277976107685484,0.396369773790341,-0.07745714339124168,-0.3734216104471174,0.15093195366002418,0.40606528368807854,-0.4627813846283154,0.6337662989718238,0.42460695307651886,0.038625679755001474,1.12045767213872,0.6471410886669839,0.5692574651563452,0.5888186156119557,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
0.9712421174361894,0.8350365808068273,0.11199427348752716,0.05154121445446934,1.3248715817508339,-0.7290114378701963,0.1308011356180656,0.07276415834878977,-0.1612876762974595,-0.5842880921965469,0.4057390684614236,0.5216741148694868,-0.06873187851908723,-0.7561978696210907,0.22163775796324892,0.406404795521294,0.18181760481446918,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-2.073293641227665,-1.7513272962405748,-0.342325551540123,-0.061906302937123805,-0.6694311935739184,-0.7290114378701963,0.4859938314271902,0.7603163675199488,0.7231823488741018,0.6366361009576065,1.2750832623189112,-1.1671776502816085,0.7307929138033142,0.37386393600446616,0.1081740401746722,-1.1302334677515584,0.3921212576358409,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.20084990548984596,0.268499811864277,-1.8244219169287417,0.5613599514946525,0.14430549340929036,0.04563096764084536,0.8236575999636908,0.3161520569100923,0.40606528368807854,0.43183603021308586,0.169760206825512,-0.1991312299852247,-1.88707703368216,0.48667649526569146,0.6471410886669839,-1.3600470661167297,1.2687154872438924,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,LP
-1.1610622598703488,-1.1638442981433834,-0.8989105021805143,-1.726148724716756,0.5191764731441341,-1.4502651983625843,-1.0609026111316435,-0.5243269565980647,-0.04359992983643595,0.0006911778183889123,0.5207130055215823,-2.702343131624077,-0.8941850664865729,-1.4962390717151917,-0.5102038553793735,0.7270033848901774,-0.5535727761983698,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.12009197351472821,-0.4668857651678383,1.0219014732097793,-0.061906302937123805,-0.8144399403743154,-1.2997153158292185,0.8236575999636908,0.5519677370727644,0.9259506698422816,-0.34361621866750136,-0.5919661316073807,0.017182443184419423,-0.17849002721046855,0.48667649526569146,-0.00843747441978437,0.1517935102315878,0.5408239892956763,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.285771606579144,0.017406336855154598,1.5251247015597276,-2.163409601119127,-2.4515471849562203,-1.2997153158292185,-1.0609026111316435,0.3161520569100923,0.40606528368807854,0.11132808411839684,-0.4589081146087545,0.42460695307651886,-0.6438451014406784,-0.7561978696210907,0.43977102758756575,-0.6998884179741994,0.8618916772346851,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.30525786782603603,0.698025162014963,0.38060776939799273,0.36786291438827307,-0.6694311935739184,-2.08848354854706,1.0398524414600243,-0.7609891811278648,-1.936797808431387,-0.8347073643423211,-0.8661970239266998,0.017182443184419423,-2.5599821890179104,-1.340369556357763,-0.7854953656974731,0.23810363766568926,-0.8443463760675979,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,MP
0.2575303828950433,-0.15070711766650216,-0.09878369784204244,-0.061906302937123805,0.01489416329011081,-1.4502651983625843,0.2512586863158267,0.8259869868265016,0.29666074644612916,1.2132365742937348,0.2887780993142618,-1.440148560054371,-0.6438451014406784,-0.3541778791199758,0.9401918122464704,0.23810363766568926,0.9477265361293109,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-1.346812901192639,-0.6527626427650602,0.840665906723644,0.8297258001362611,-0.8144399403743154,0.7404355060572193,1.145441499816929,0.952246211069173,0.8253930248277692,-0.34361621866750136,1.574304382772362,1.154795652694863,-0.5233054979707826,0.02142297826952676,0.7471119246735294,1.0283897267218263,0.5888186156119557,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.2329126464182182,-0.2848318206072812,-0.3438278001523334,0.16079065926903713,-0.11687946403435513,0.8495865892279901,-0.11666753500947966,0.24318585124427702,0.40606528368807854,-0.22670405078689362,-0.20039189502924507,0.8928155229174486,0.44601154597535564,-0.7561978696210907,-0.25183833913558595,0.32295796724339104,-0.7690054822773249,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.9044121957999216,1.4019927664822478,0.3412386833608652,-0.17988746506985312,0.6399289369057714,-0.7290114378701963,0.1308011356180656,-0.017134977492357883,-0.1612876762974595,0.6366361009576065,-0.8661970239266998,0.7105477800723008,-0.6438451014406784,0.7058359891480582,-0.6455964133556185,-0.49777672671918793,-0.41798730508729276,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,MP
0.04791472565738976,-1.1850140399227298,-1.4245254380896404,-1.0081301626952912,0.14430549340929036,-1.6042506268747483,0.008185313151052084,0.24318585124427702,-0.5283370701835868,0.43183603021308586,0.7449620647382913,-0.907794826581931,-2.0468544811014797,-0.6190263855305225,-0.25183833913558595,0.06397675907720794,-0.16370463730784987,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.2329126464182182,-1.5671767405947503,0.022379173563690447,0.2661416718581853,0.396369773790341,-0.3305808114657378,0.2512586863158267,-0.8885373501596497,-0.7856551143599718,0.6366361009576065,0.2887780993142618,0.22487485456588402,0.34729069857523154,-0.48506877478580374,0.8447603464101787,0.8799531166821344,0.3921212576358409,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.3810170516773686,-0.07339604946068594,-0.8310653021872831,1.5136299787524203,1.1037003358789952,1.9464189386914599,1.2494261647584546,0.3161520569100923,0.29666074644612916,0.535083856916621,-0.7276926906439102,0.7105477800723008,0.14368541364462656,-1.0408264508893,1.3016238148550772,0.9547188549296327,-0.48502454310679066,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
0.3701028855064329,1.5588338029486317,1.8771510785520484,1.229020160985711,0.5191764731441341,1.1668303685541492,1.842189381520845,0.8259869868265016,1.0249079022776897,1.1207931915579357,-1.1520107627659095,0.8024783864824808,0.14368541364462656,0.2587806692604567,1.033504756602918,0.06397675907720794,1.191588078962638,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
1.299977687385137,1.0118871896071446,1.398345235464275,-0.30277976107685484,-0.387870002503803,-0.07745714339124168,0.008185313151052084,-0.41409155431134986,0.29666074644612916,-2.107088672548435,-0.32841572650771067,-1.1671776502816085,-0.2907585843841192,0.48667649526569146,-0.5102038553793697,-0.49777672671918793,-0.28818922683331377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
1.013820836341803,1.685942504447494,1.9694122159263892,-0.30277976107685484,0.8755382547197654,-0.07745714339124168,-1.2070924924176443,1.6897804922306319,1.5876959437757756,1.8243151218695255,2.736860921551058,0.5216741148694868,0.8221632333272081,0.37386393600446616,1.3016238148550772,0.8799531166821344,1.1124537498830245,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.8601018788460264,1.280151993242787,0.11199427348752716,-1.52962406780756,-0.9624212976183794,-0.20283220524560272,-1.2070924924176443,-0.8885373501596497,-1.0540833915973826,-0.9638254265169445,-1.1520107627659095,-0.660711204889357,0.5427860689427041,0.02142297826952676,-0.25183833913558595,-0.6998884179741994,0.07094852710166258,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,LP
-1.8694300173368463,-0.3526640379091086,-0.03292174573301099,-2.4089937760357656,-1.5866853803249714,-0.4607945688509587,-2.5048097752979417,-0.8885373501596497,-1.4797894556526616,0.11132808411839684,-1.0075952108987138,-0.42481301116720693,0.9999546430707807,-0.48506877478580374,1.3873265903108591,0.48849005483907204,0.6360676061946425,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.7016843554290896,0.6139747603220418,0.8822495159906263,0.16079065926903713,0.5191764731441341,0.1665140674004967,0.008185313151052084,-0.017134977492357883,-0.2812459924148157,-0.11196126670975823,-0.4589081146087545,0.8024783864824808,0.7307929138033142,1.0195867649118933,-0.3790364108001841,0.48849005483907204,-0.7690054822773249,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
-1.055057123404077,0.40810359679561775,-0.6857938717520533,0.2661416718581853,0.14430549340929036,-0.5935704920680324,0.6004095877342904,-1.8369963682053563,-1.6284243915518455,-2.107088672548435,-1.0075952108987138,0.22487485456588402,-0.2907585843841192,0.7058359891480582,-0.7854953656974731,-2.258745360226258,-0.6237016926933923,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.6522492245998559,-2.370604993009992,-0.5103840632065659,1.229020160985711,-0.527277979163332,1.7598016236265301,-0.7775704555643951,0.15946448761170343,-0.1612876762974595,-1.5090740870470098,-0.20039189502924507,-0.3107506712250958,0.34729069857523154,-2.532859002919394,0.8447603464101787,0.7270033848901774,0.7735638096170329,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,LP
-1.0866035653545638,-0.11086281464701446,0.3341931301582908,0.16079065926903713,-0.6694311935739184,0.6294898324906154,0.6004095877342904,-0.7609891811278648,-1.1927720108197464,-0.4627813846283154,-0.32841572650771067,0.8928155229174486,1.3373121795241771,-0.10105614168326202,0.7471119246735294,-0.3034720620099826,0.9477265361293109,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
1.1826566213913614,0.3243955399983064,-1.3664784405424721,1.229020160985711,1.3248715817508339,1.469827104297599,1.3518544639623982,0.6928268918997339,0.513578059247818,1.2132365742937348,-1.0075952108987138,1.3224078334743392,0.24654362831904267,1.5997293894714206,0.43977102758756575,-1.0191471719104965,0.4425010141148565,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,MP
0.7016843554290896,0.40810359679561775,1.0482952120157147,0.16079065926903713,-0.25110323825051595,0.8495865892279901,0.1308011356180656,0.6234149305027061,1.4057016403763594,-0.5842880921965469,1.671175399504276,0.7105477800723008,0.14368541364462656,-1.340369556357763,1.033504756602918,0.406404795521294,1.0312052597364656,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.7560772721065526,-0.062406524719463126,-0.06946136009662185,0.9140214378783235,-0.25110323825051595,-0.7290114378701963,1.552223575358486,0.102008349547492,1.2182193901020004,1.1207931915579357,-0.5919661316073807,1.0689238592036838,0.24654362831904267,1.5070351476146107,1.124791200191501,-0.49777672671918793,1.3439352568158336,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.8102273624547363,0.7352377667870864,-0.8989105021805143,0.16079065926903713,2.1474455875856395,-0.5935704920680324,0.008185313151052084,0.40246430274279965,0.513578059247818,1.1207931915579357,-1.1520107627659095,-0.7827889396751198,0.44601154597535564,1.219579840448604,-0.5102038553793697,0.32295796724339104,-0.48502454310679066,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
-0.35125114694131987,0.5116376547305254,-1.2660618550591924,0.16079065926903713,-1.113499694702513,-0.4607945688509587,0.7129438846034633,-2.257830556942861,-1.6284243915518455,-1.0956970391010563,0.048611746127708404,0.7105477800723008,0.44601154597535564,0.37386393600446616,-1.2355049241078795,-0.3996863911762053,-0.48502454310679066,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,MP
-0.4707555627911906,-0.9148885823565075,0.17656785564011235,1.1533645835523454,0.01489416329011081,1.5678763205772603,-0.6401851521354681,-0.017134977492357883,0.7231823488741018,0.0006911778183889123,-0.4589081146087545,1.0689238592036838,0.34729069857523154,-0.3541778791199758,0.030793566539645108,0.5692574651563452,-0.28818922683331377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.22922325197805674,-0.4668857651678383,0.39603441645455983,-1.0081301626952912,-0.387870002503803,-0.7290114378701963,-0.9177703614091615,0.8899342196722821,1.4973646324201868,-0.34361621866750136,1.671175399504276,1.3224078334743392,0.8221632333272081,0.8123440344864666,0.8447603464101787,-0.5978176834040042,0.9051119065531377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
1.2973828429869962,1.058456666810583,0.14217740257170017,0.2661416718581853,0.396369773790341,0.2852697690895212,-0.11666753500947966,0.6928268918997339,1.2182193901020004,0.0006911778183889123,1.671175399504276,0.017182443184419423,0.34729069857523154,0.14133340378366194,-0.9302110522500856,-0.3034720620099826,-0.8443463760675979,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,MP
1.0668349071530105,0.12558391486050322,-0.31382306578186336,-0.061906302937123805,-0.25110323825051595,-0.5935704920680324,0.3696326322366487,-0.3086277052843353,-1.1927720108197464,0.6366361009576065,-0.07474495495777908,0.12206314510344209,-0.7674193727400088,-1.6564770791861207,-1.396890407666335,0.48849005483907204,-1.8261605858204526,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,MP
-0.4707555627911906,-1.0612069722123747,0.5214190268643247,0.6535521313796487,1.1037003358789952,1.3703322154345703,-0.11666753500947966,0.8259869868265016,0.6192633852085905,-0.4627813846283154,1.7666793908376468,1.154795652694863,0.6376895312743248,0.02142297826952676,1.2141372953904102,1.0283897267218263,1.0312052597364656,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
1.043007244609903,1.003128071814885,1.2571200056443728,0.36786291438827307,1.3248715817508339,-0.3305808114657378,0.1308011356180656,-1.0231319758531925,0.18529667960725427,-1.8008552957182926,-0.20039189502924507,-0.3107506712250958,-0.7674193727400088,0.2587806692604567,-0.00843747441978437,1.17257193840469,-0.28818922683331377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-0.4707555627911906,-1.260138064005713,0.5214190268643247,-0.17988746506985312,-0.25110323825051595,-0.4607945688509587,0.6004095877342904,-1.8369963682053563,-0.7856551143599718,-1.3681889656892805,-0.20039189502924507,0.3256976253447807,0.6376895312743248,0.02142297826952676,-0.6455964133556185,1.1009973361664558,-1.622444926393885,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
-0.1157175309261693,0.11159536353304786,-0.26897406912837324,-0.5650626653716028,-0.527277979163332,-0.3305808114657378,0.1308011356180656,0.6234149305027061,-1.1927720108197464,1.1207931915579357,0.5207130055215823,0.8928155229174486,-0.2907585843841192,0.2587806692604567,-1.9219264520587955,-1.600863266284935,-1.5254856040824591,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
1.535087184094207,1.0768229480156686,-0.30932964688196524,0.9959771750784887,1.3248715817508339,0.9570002154985098,1.4527723003006188,0.15946448761170343,-0.5283370701835868,0.0006911778183889123,0.2887780993142618,-0.42481301116720693,0.7307929138033142,-0.226216421683124,0.7471119246735294,1.0283897267218263,0.3921212576358409,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
-1.309756247261344,-1.0366520021200907,-1.3681325376270639,0.7429527131227348,1.539467682495826,-0.7290114378701963,0.7129438846034633,-0.11047803195912717,-0.6556650877999466,0.32683503691418714,-1.0075952108987138,0.5216741148694868,-0.7674193727400088,-0.3541778791199758,-0.6455964133556185,-0.11639365918419466,-0.6954859160781907,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,MP
-2.0049576853092392,-1.0612069722123747,-0.3618713520297076,0.36786291438827307,0.01489416329011081,0.6294898324906154,0.1308011356180656,0.5519677370727644,0.18529667960725427,1.304318343505641,0.5207130055215823,-0.907794826581931,-0.06873187851908723,-0.7561978696210907,1.124791200191501,0.406404795521294,1.1124537498830245,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,MP
-0.14491032502435547,0.8805689195882169,0.6179286960394816,-2.4089937760357656,-0.11687946403435513,-1.1524510190214983,-1.9889092620105453,-0.8885373501596497,-1.6284243915518455,-0.34361621866750136,-0.8661970239266998,0.12206314510344209,-0.4056550805066443,-0.226216421683124,-0.9302110522500856,-1.8537888018823143,-0.28818922683331377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.6470464247867248,-0.07339604946068594,-1.8054447998859515,1.8346797398750925,2.049605535669809,2.304850006341744,2.0288917891890113,1.865140369872093,2.8054433492086477,3.028937271306854,1.671175399504276,-0.5414275773813761,-1.1579814401519624,0.8123440344864666,1.033504756602918,1.0283897267218263,0.9477265361293109,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
1.2140533604730464,0.9140733651779935,0.6726864554843742,1.3747529526966176,0.8755382547197654,1.6645212748801905,1.6502503041072873,-0.017134977492357883,0.18529667960725427,-1.0956970391010563,0.169760206825512,0.8024783864824808,0.24654362831904267,1.690944837269192,0.43977102758756575,-1.243828131870958,0.6360676061946425,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.1638650518774056,-0.21192878355344566,-0.18871935709038187,-0.17988746506985312,0.2714377343426485,-0.5935704920680324,-0.7775704555643951,0.15946448761170343,0.29666074644612916,-0.11196126670975823,-1.6047223255506708,-0.08985223758749501,0.038625679755001474,1.3170128717192517,-0.7854953656974731,-1.3600470661167297,-0.28818922683331377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,1.9917864129354075,-0.19409078514116102,BP
1.043007244609903,1.5083945722225298,0.7285221284824107,0.36786291438827307,0.14430549340929036,-1.0083319569008022,0.3696326322366487,-0.11047803195912717,-0.7856551143599718,1.0269468661909311,-1.0075952108987138,-1.0358727940422088,-2.3829123619778354,0.48667649526569146,-0.3790364108001841,0.5692574651563452,-0.28818922683331377,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,-0.6091311221583579,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
0.9845640299151887,0.47036923013868825,0.5366429425581662,0.6535521313796487,0.8755382547197654,-0.20283220524560272,0.93260870400535,0.6234149305027061,0.513578059247818,0.0006911778183889123,1.3763007032119896,0.6169664778615507,1.1715309975037889,0.02142297826952676,1.3016238148550772,0.1517935102315878,0.6360676061946425,-0.15378117130731137,-0.05754353376484361,-0.05754353376484361,1.6416826584999649,-0.05754353376484362,-0.5020618644176026,-0.19409078514116102,BP
